ID,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,TARGET
102884,0.129992074,68,0,0.236848369,4200,13,0,1,1,1,0
102885,0.734639457,45,0,5533,NA,11,0,2,0,0,0
102886,0.040497107,30,0,17,NA,1,0,0,0,NA,0
102887,0.248693633,48,0,0.391658335,7000,10,0,2,0,1,0
102888,0.265309434,62,0,0.447967373,7600,14,0,2,0,1,0
102889,0.57711687,55,0,0.323486683,8259,17,0,1,0,1,0
102890,0.01687466,56,0,0.009996002,2500,15,0,0,0,0,1
102891,0.009094805,79,0,2027,NA,3,0,1,0,0,0
102892,0.022773015,64,0,0.198133644,6000,11,0,1,0,0,0
102893,0.99036085,30,3,0.040612309,3200,2,2,0,0,2,1
102894,0.285456748,50,0,1701,NA,12,0,1,0,2,0
102895,0.241564223,71,0,2451,NA,11,0,1,0,0,0
102896,0.015127845,59,0,0.072985403,5000,15,0,0,0,0,1
102897,0.007141837,39,0,0.238913099,3900,4,0,0,0,3,0
102898,0.319833564,63,0,673,NA,10,0,0,0,0,0
102899,0.223442478,39,0,0.237441272,2766,6,0,0,0,4,0
102900,0.563487195,67,0,0.236202759,6667,9,0,0,0,0,0
102901,0.021758774,52,0,111,NA,13,0,0,0,0,0
102902,0.020581881,50,0,0.061441323,62400,13,0,4,0,1,0
102903,0.003703361,64,0,0.195900599,5512,6,0,1,0,0,0
102904,0.168823954,48,0,0.179656253,9250,3,0,1,0,0,0
102905,0.838782305,65,0,0.506519478,12500,17,1,3,0,1,1
102906,0.131503494,61,0,0.494501833,3000,24,0,2,0,0,0
102907,0,68,0,0.578884223,3333,11,0,2,0,0,0
102908,1.864745011,32,1,25,NA,1,0,0,0,0,0
102909,0,55,0,0,5566,7,0,0,0,1,0
102910,0.027029257,38,1,0.206728138,23750,4,0,1,0,2,0
102911,0.100228842,62,2,1.263067695,3500,11,0,2,0,0,0
102912,0,85,0,0,NA,3,0,0,0,0,0
102913,0.370196813,22,0,318,NA,5,0,0,0,NA,1
102914,0.030678832,74,0,0.017309501,5314,7,0,0,0,0,0
102915,0.195492702,64,0,0.506415597,6000,16,0,2,0,1,0
102916,0.900049975,31,0,0.298814455,7000,9,0,1,0,2,0
102917,0.032988023,75,0,0.005683924,8092,5,0,0,0,0,0
102918,0.04104725,50,0,0.273550153,9500,9,0,1,0,1,0
102919,0.119988001,42,0,0.225671434,2866,5,1,0,0,0,0
102920,0.470606617,63,0,0.182806236,11224,7,0,1,0,1,0
102921,0.622342691,49,1,1504,NA,5,0,1,0,0,0
102922,0,25,1,0.710632571,742,5,0,0,0,0,0
102923,0.231395779,23,0,0.021924482,820,2,0,0,0,0,0
102924,0,54,0,0.440747936,8235,8,0,2,0,0,0
102925,0.001859351,52,0,0.509657871,7920,19,0,4,0,2,0
102926,0.926919473,66,1,0.957383374,5701,17,0,0,0,0,0
102927,0,28,0,0.383846794,1200,5,0,0,0,0,0
102928,0.9999999,53,0,0.093756943,4500,7,0,0,0,0,0
102929,0.893084572,81,1,0.198708602,4800,13,0,0,0,0,0
102930,0.238920611,71,0,0.493267564,7500,7,0,4,0,0,0
102931,0.106998199,56,0,0.336869832,13666,16,0,2,0,0,0
102932,0.518658243,66,1,0.797402231,7082,10,0,1,0,0,0
102933,0.813656646,63,1,0.1224,14999,8,0,0,0,2,0
102934,0.174418957,39,0,0.324553151,2125,7,0,0,0,0,0
102935,0.087004088,55,0,0.509640795,10216,12,0,3,0,1,0
102936,0.850349364,46,0,0.484190715,7969,23,0,2,0,1,0
102937,0.52255582,43,0,376,NA,4,0,0,0,0,0
102938,0.015172892,55,1,0.255928091,18133,11,0,1,0,1,0
102939,0.466994057,40,0,4329,NA,26,0,2,0,2,1
102940,0.296383011,57,2,0.542551228,5416,6,0,1,0,0,0
102941,1.034577513,34,0,0.402999423,5200,7,0,2,1,3,1
102942,0.104689298,54,0,0.036960647,12120,24,0,0,1,0,0
102943,0,80,0,1,NA,3,0,0,0,0,0
102944,0.580347462,72,0,0.482451404,3703,7,0,1,0,1,0
102945,0.061846908,74,0,1601,NA,3,0,1,0,0,0
102946,0.157426748,68,0,0.420166539,27500,21,0,3,0,2,0
102947,0.9999999,56,0,0.713355566,6296,4,0,1,0,0,0
102948,0.039493697,48,0,743,NA,12,0,0,0,NA,0
102949,0.338841707,63,0,0.283535176,10816,9,0,1,0,0,0
102950,0.180326655,33,0,0.11109474,6786,5,0,0,0,0,0
102951,0.021643483,46,0,1.67706334,2083,11,0,2,0,0,0
102952,0.740924308,47,0,1763,NA,4,0,1,0,3,0
102953,0.258158396,61,0,0.146084924,7700,12,0,1,0,1,0
102954,0.9999999,51,1,0.291170883,10000,9,0,2,0,0,0
102955,0.007938913,61,0,0.000749813,4000,7,0,0,0,0,0
102956,0.12434446,83,0,1672,NA,14,0,1,0,0,0
102957,0.041376038,75,0,324,NA,8,0,0,0,0,0
102958,0.072246996,66,0,1754,NA,11,0,1,0,0,0
102959,0.046015639,63,0,0.424015009,4263,5,0,1,0,0,0
102960,1.006966434,70,2,0.657026092,9542,9,0,2,0,1,1
102961,0.193154051,53,0,0.328176665,8467,15,0,2,0,2,0
102962,0.133234671,43,0,0.291508238,7100,5,0,1,0,2,0
102963,0.818836233,36,0,0.350306585,3750,4,0,1,0,2,0
102964,0.606769449,42,1,0.532827546,6853,16,0,2,0,1,0
102965,0.112636768,47,0,0.545537175,5500,16,0,1,0,2,0
102966,0.122590809,62,0,0.374147805,11000,13,0,1,0,0,0
102967,0.497274702,32,0,1458,NA,7,0,1,0,0,0
102968,0.403982406,44,0,1.426423466,4056,25,0,2,0,3,0
102969,0,40,0,1539,NA,4,0,1,0,1,0
102970,0,67,0,1031,NA,8,0,1,0,0,0
102971,0.426704886,60,0,1.070288017,6700,5,0,3,0,0,0
102972,0,24,0,0,1800,2,0,0,0,0,0
102973,0.29574227,55,0,0.209224367,8650,7,0,1,0,1,0
102974,0.202983085,75,0,0.389067524,7774,8,1,1,0,0,0
102975,0.9999999,26,0,0.175216522,1500,4,3,0,0,0,0
102976,0.008729763,52,0,674,NA,8,0,1,0,0,0
102977,0.117152044,64,0,0.318490743,12800,12,0,2,0,0,0
102978,0.860953777,67,2,0.435065826,14583,15,0,2,0,1,1
102979,0.577286487,47,1,0.351018839,2600,6,0,0,0,0,0
102980,0.037977623,55,0,0.592309529,4186,12,0,2,0,0,0
102981,0.804257217,36,0,0.407528125,9510,21,0,2,0,4,0
102982,0.861904603,47,0,0.609181141,5641,15,0,2,0,0,0
102983,0.118576285,44,0,0.002072918,8200,2,0,0,0,3,0
102984,0.481676507,41,0,0.632943569,5900,19,0,1,0,3,0
102985,0.032610891,61,1,0.027477102,1200,2,0,0,0,0,0
102986,0.227377529,56,1,0.35933908,6959,14,0,2,0,1,0
102987,0.223069773,29,0,0.184915947,2200,9,0,0,0,0,0
102988,0.898809185,56,0,0.402694453,9500,11,0,1,0,2,0
102989,0.831755766,32,0,0.273121146,6000,4,0,1,0,1,0
102990,0.250273796,62,0,0.405388339,4750,2,0,1,0,1,0
102991,0.65017091,35,0,0.587010824,1200,4,0,0,0,2,0
102992,0,62,0,0,NA,6,0,0,0,0,0
102993,0.13697416,54,0,0.077792264,2300,4,0,0,0,1,0
102994,0,70,1,0,NA,5,0,0,0,0,0
102995,0.499626503,61,3,0.845618108,6891,18,1,1,1,0,0
102996,0,65,0,0,400,5,0,0,0,0,0
102997,0.101512417,54,0,0.546793469,11881,8,0,3,0,3,0
102998,0,57,0,0.505469846,3564,9,0,1,0,0,0
102999,0.197160568,36,0,0.233827335,4250,2,0,1,0,0,0
103000,0.529324261,45,0,0.615907966,8083,13,0,2,0,1,0
103001,0,89,0,0,NA,4,0,0,0,0,0
103002,0.005649361,62,0,1231,NA,10,0,1,0,0,0
103003,0,44,0,0.15431304,5436,2,1,1,0,2,0
103004,0.00576759,86,0,13,NA,13,0,0,0,0,0
103005,0.306381928,41,0,0.735767058,2300,9,0,2,0,1,0
103006,0.087263853,62,0,0.275742717,6933,9,0,2,0,0,0
103007,0.012535974,45,0,0.438512869,4195,2,0,1,0,3,0
103008,0.224038798,36,0,0.302011646,11333,8,0,4,0,3,0
103009,0.393450819,33,0,0.19460501,4151,8,0,1,0,3,0
103010,0.874293499,46,0,0.803725579,2200,3,0,0,0,3,0
103011,0.085752008,58,1,0.227028734,9500,29,0,2,0,0,0
103012,0.658307537,53,0,0.40130039,7689,8,0,1,0,0,0
103013,0.019720006,34,1,0.344351546,5142,6,0,2,0,0,0
103014,0.119320712,63,0,2690,NA,21,0,2,0,0,0
103015,0.169241956,26,0,0.005623828,4800,5,0,0,0,0,0
103016,0.32669371,32,0,0.302361357,13000,13,0,1,0,0,0
103017,0.904789851,50,2,1.422040674,5752,13,1,2,6,0,1
103018,0.988354399,51,0,0.869532617,4000,9,0,2,0,2,0
103019,0.200605679,54,0,0.781983346,5283,9,0,2,0,1,0
103020,0.983008496,29,0,0.551288795,1900,3,0,1,0,1,0
103021,0.135495335,26,0,0.083083383,3333,2,0,0,0,0,0
103022,0.069498169,62,0,0.099269719,33000,21,0,2,0,1,0
103023,0.126809359,72,0,0.540291942,5000,7,0,2,0,0,0
103024,0.185768201,67,0,2101,NA,6,0,1,0,0,0
103025,0.073807887,56,0,0.382253169,5600,6,0,2,0,0,0
103026,0.376663006,56,1,0.416134797,7833,20,0,1,1,0,0
103027,0.73945211,63,0,11.31269195,14000,5,0,1,0,0,0
103028,0.9999999,44,1,0.167753151,2300,4,0,0,0,1,0
103029,0.719154913,41,1,0.578617734,9100,12,0,2,0,1,0
103030,0.08207061,60,0,457,NA,3,0,1,0,0,0
103031,0.005206185,68,0,0.152622007,6597,10,0,1,0,0,0
103032,0,37,0,0.528830894,5670,22,0,2,0,2,0
103033,0.001774136,67,0,0.000713776,1400,3,0,0,0,0,0
103034,0.023886053,57,0,0.052638557,7541,4,0,0,0,0,0
103035,0.444169182,42,0,0.253939828,5583,6,0,0,0,0,0
103036,0.217973917,49,0,0.475353987,9392,14,0,1,0,1,0
103037,0.082121049,32,0,0.375124975,5000,12,0,1,0,0,0
103038,0.043973901,63,0,0.130760819,6400,6,0,1,0,1,0
103039,0.069944884,44,0,0.415265414,6065,4,0,1,0,0,0
103040,0.018554424,66,0,0.010296971,6700,11,0,0,0,0,0
103041,0.023951616,72,0,0.198101907,10852,9,0,1,0,0,0
103042,0.364845144,65,0,106885,NA,8,0,4,0,NA,0
103043,0.174045085,30,0,0.575276439,3526,6,0,1,0,0,0
103044,0.679333058,64,0,0.947238886,6500,11,0,5,0,0,0
103045,0.120671189,42,0,0.564730219,5800,9,0,2,0,0,0
103046,0,47,0,0.288542292,5000,5,0,1,0,1,0
103047,0.9999999,39,2,0.327048586,5515,3,0,1,0,1,0
103048,0.778443114,21,0,0.010989011,1000,1,0,0,0,0,1
103049,0.275920196,44,0,0.188043142,42000,19,0,4,0,0,0
103050,0.265327541,54,0,0.341078721,7100,12,0,1,0,1,0
103051,0.843831338,47,2,0.294742729,1787,2,1,0,0,1,0
103052,0.004712387,31,0,0.390025876,4250,18,0,1,1,1,0
103053,0.069258752,69,0,0.340276621,6000,8,0,1,0,0,0
103054,0.9999999,45,0,0,1500,0,0,0,0,0,0
103055,0.9999999,42,1,0.40703125,10239,3,0,1,0,2,0
103056,0.033623108,57,0,0.065326075,9000,13,0,0,0,3,0
103057,0.644157056,37,1,0.35164076,5789,10,0,1,1,2,0
103058,0.177164567,37,0,0.335888037,3000,3,0,1,0,0,0
103059,0.050984456,71,0,0.217397515,7000,10,0,2,0,0,0
103060,0.124712156,40,0,0.272690924,2500,4,0,0,0,0,0
103061,0.001068831,60,0,0.185978745,5833,17,0,1,0,0,0
103062,0.215587711,35,0,0.147417597,7705,7,0,0,0,0,0
103063,0.020628866,76,0,16,NA,1,0,0,0,0,0
103064,0.390311486,67,0,1763,NA,7,0,2,0,0,0
103065,0.064717855,81,0,0.104965012,3000,5,0,0,0,0,0
103066,0.154130398,62,2,1983,NA,8,0,1,0,0,0
103067,0.04859757,53,0,0.075506446,3800,4,0,0,0,2,0
103068,0.366663768,59,0,0.146097655,2600,4,0,1,0,0,0
103069,0.6964342,65,1,0.140063425,11351,9,0,1,0,1,0
103070,0.228152332,35,0,0.275586257,5500,7,0,1,0,5,0
103071,0.080355074,50,0,135,NA,5,0,0,0,2,0
103072,0.104362105,65,0,0.025965801,7894,5,0,0,0,0,0
103073,0.148400154,46,0,1887,0,16,0,2,0,1,0
103074,0.12614576,50,0,0.03446227,1682,4,0,0,0,0,0
103075,0.465725189,52,0,0.252268071,6833,10,0,1,0,0,0
103076,0.125874126,23,0,0.000760264,3945,1,0,0,0,0,0
103077,0.589741026,29,1,0.438280166,720,9,0,0,0,0,0
103078,0.031034606,80,0,0.012476008,2083,3,0,0,0,0,0
103079,0,37,0,0,5400,1,0,0,0,2,0
103080,0.249955446,67,0,1226,NA,13,0,2,0,1,0
103081,0.9999999,75,0,0.351936693,2400,8,0,1,0,0,0
103082,0.203322038,51,0,0.408294248,4050,10,0,2,0,0,0
103083,0.01890373,52,0,0.157622034,11000,6,0,2,0,2,0
103084,0.072229033,53,0,1640,NA,10,0,2,0,0,0
103085,0.302830164,79,0,0.362127574,5000,6,0,1,0,0,0
103086,0.287254144,65,0,1092,NA,13,0,1,0,0,0
103087,0,37,0,1885,NA,3,0,1,0,0,0
103088,1.018442395,34,0,0.514516339,7680,8,0,2,0,2,0
103089,0.9999999,34,0,0,1421,0,1,0,0,1,0
103090,0.049146845,84,0,41,NA,3,0,0,0,NA,0
103091,0,44,0,0.295773093,9060,3,0,1,0,2,0
103092,0.052157974,24,0,0.31107557,2500,4,0,0,0,1,0
103093,0.944015995,44,1,0.905202312,864,5,0,1,0,2,0
103094,0,69,0,0,1667,11,0,0,0,0,0
103095,0.005084407,60,0,0.125511856,10500,15,0,2,0,0,0
103096,0.256151639,43,0,0.359285429,7500,4,0,1,0,1,0
103097,0.015299235,69,0,37,NA,5,0,0,0,0,0
103098,0.610542743,30,1,0.264924265,3366,9,0,0,0,0,0
103099,0,38,0,0,5200,1,0,0,0,0,0
103100,0.416139597,54,0,0.267664855,9750,7,0,1,0,1,0
103101,0.065631313,48,0,2407,NA,24,0,2,0,1,0
103102,0.071823497,43,0,0.312356741,4798,16,0,1,0,1,0
103103,0.040315327,31,0,0.006283919,3500,5,0,0,0,0,0
103104,0.9999999,31,0,0.124031008,4256,3,0,0,2,1,0
103105,0.288210109,65,0,0.074981255,4000,3,0,0,0,0,0
103106,0.262712392,49,2,0.519513905,8557,19,1,3,0,3,0
103107,0.098434221,64,0,1371,1,22,0,1,0,0,0
103108,0.050911364,65,0,0.189101362,8000,10,0,1,0,0,0
103109,0.089697306,30,0,0.322914552,4926,7,0,1,0,1,0
103110,0.401239167,56,0,0.201838696,16750,13,0,2,0,2,0
103111,0.040887072,36,0,1.053982726,4167,9,0,1,1,0,0
103112,0.9999999,30,0,0,NA,0,0,0,0,0,0
103113,0.242218997,56,1,1.401459854,684,6,0,1,0,0,1
103114,0.044779104,51,0,1547,NA,7,0,1,0,NA,0
103115,0.702297702,31,2,0.076105588,2916,7,0,0,0,1,0
103116,0.701826522,45,1,0.645195243,9500,10,0,2,1,3,0
103117,0.252277732,44,0,0.242270618,14004,6,0,2,0,2,0
103118,0.060096337,67,0,0.237985577,16500,16,0,2,0,0,0
103119,0,35,0,0.194337305,35000,13,0,4,0,1,0
103120,0.043948132,50,0,2133,NA,23,0,2,0,0,0
103121,0.194944437,37,0,0.14751102,9300,14,0,0,0,3,0
103122,0.07106246,72,0,884,NA,7,0,1,0,0,0
103123,0.052317907,49,0,2362,NA,4,0,2,0,0,0
103124,0.9999999,77,0,0.321643287,6985,6,0,1,0,0,0
103125,0.000143534,47,0,1.194961008,5000,9,0,3,0,0,0
103126,0.731063447,62,0,0.318007663,10700,6,0,2,0,1,0
103127,0,46,1,0.343241176,9150,6,0,1,0,3,0
103128,0.057972412,73,0,0.835559921,5089,8,0,3,0,0,0
103129,0,49,0,0.454973514,1698,8,0,0,0,0,0
103130,0.175929628,25,0,0.015776699,823,1,0,0,0,0,0
103131,0.485985802,45,0,0.294882283,11000,8,0,2,0,2,0
103132,0.020830779,72,0,45,NA,6,0,0,0,0,0
103133,0.046252746,63,0,0.290712657,10088,8,0,1,0,0,0
103134,0.874501071,79,0,0.493620899,3291,7,0,1,0,0,0
103135,0.861405938,70,1,1026,NA,5,0,1,0,0,0
103136,0.069203325,68,0,0.420616905,7488,13,0,1,0,3,0
103137,0.18949306,50,0,395,NA,6,0,0,0,0,0
103138,0.017341649,60,0,0.324003393,3536,3,0,1,0,1,0
103139,0.596042618,51,0,0.509932904,7600,8,0,2,0,2,0
103140,0.587130149,67,0,0.765942778,2900,13,0,1,0,0,0
103141,0.311299196,48,0,0.170627646,30000,6,0,2,0,1,0
103142,0.501396424,29,0,0.974177426,2400,7,0,1,0,2,0
103143,0.743529926,39,1,0.325297189,9000,11,2,1,0,1,0
103144,0.191400717,36,0,0.392772835,5506,10,0,1,0,0,1
103145,0,76,0,0.000176929,5651,2,0,0,0,0,0
103146,0.815515374,61,2,0.282134042,5266,13,2,0,0,0,0
103147,0.003149358,57,0,1,NA,1,0,0,0,NA,0
103148,0.887361155,45,0,0.405884033,3500,9,0,0,0,0,0
103149,0.053455418,56,2,0.455007187,10434,28,0,3,0,4,0
103150,0.03886538,72,0,0.016599685,5722,7,0,0,0,0,0
103151,0.017076853,43,0,0.212371684,7500,13,0,1,0,4,0
103152,0.101523236,54,0,0.090391965,11250,6,0,0,0,2,0
103153,0.292707293,21,0,8,0,2,0,0,0,0,0
103154,0.214356134,59,0,4278,NA,16,0,3,0,0,0
103155,0.03158074,30,0,0.053389322,5000,5,0,0,0,0,0
103156,0.09069671,39,0,0.026866411,8076,4,0,0,0,0,0
103157,0.387332077,73,1,0.372664597,19000,8,0,3,0,0,0
103158,0.009956089,52,0,0.227696217,7083,8,0,2,0,2,0
103159,0.259617356,36,0,0.155845887,7500,9,0,0,0,1,0
103160,0.005534999,40,0,0.816245487,2769,3,0,1,0,0,0
103161,0.459864297,61,1,0.405808401,10260,12,0,2,1,0,0
103162,0.954209158,30,0,143,NA,1,0,0,0,0,0
103163,0.030298496,58,0,1982,NA,9,0,1,0,0,0
103164,0.397724636,72,0,0.469402448,4166,19,0,2,0,0,0
103165,0.062837899,51,1,0.188755372,11400,11,0,1,0,3,0
103166,0,69,2,0.300485576,3500,12,0,1,0,0,0
103167,0.13958447,54,0,0.297214137,12024,9,0,2,0,0,0
103168,0.001619165,54,0,0.571618921,1500,11,0,0,0,0,0
103169,0.9999999,34,0,0.00371402,4307,1,0,0,0,1,0
103170,0.024932025,41,0,0.301190476,7559,11,0,2,0,1,0
103171,0.443626216,30,0,0.294470353,1500,5,0,0,0,0,0
103172,0.765201481,43,0,0.553789731,3271,8,0,1,0,3,1
103173,1.064895598,50,2,0.501596517,3444,7,0,1,2,3,1
103174,0.455318428,61,0,0.480670021,15700,13,0,4,0,1,0
103175,0.27886057,36,1,0.129379735,8447,10,3,0,1,0,0
103176,0.166394184,46,0,0.386010363,4245,21,0,2,0,0,0
103177,0.035022682,48,1,0.26574825,9000,6,0,1,0,3,0
103178,0.512831908,44,0,0.332688588,4135,9,0,1,0,2,0
103179,0.43515876,71,0,0.899539171,1084,9,0,2,0,0,0
103180,0.977457278,33,0,0.397964796,3635,7,0,0,0,5,0
103181,0.597278264,59,0,1.057222787,3931,14,0,1,0,0,0
103182,0,50,0,0.176064323,9700,8,1,1,0,0,0
103183,0,84,0,0,0,4,0,0,0,0,0
103184,0.020263728,86,0,0.004741319,7170,8,0,0,0,0,0
103185,0.009201143,35,0,0.291441298,22000,19,0,4,0,2,0
103186,0.954510762,45,1,184,NA,9,0,0,0,0,1
103187,0.9999999,55,2,0.012121212,2639,0,1,0,0,1,1
103188,0.11719707,47,0,0.610365693,3800,6,0,1,0,1,0
103189,0.008166213,48,0,0.336266373,10000,6,0,1,0,0,0
103190,0.04304152,33,0,0.118673647,4583,9,0,0,0,0,0
103191,0.246900413,26,0,0.329341317,500,7,0,0,0,0,0
103192,0.681263747,33,0,0.137018524,3400,3,0,0,0,0,0
103193,0.218855346,62,0,0.262969879,12316,9,0,2,0,0,0
103194,0.203704346,63,0,0.391036321,6001,6,0,1,0,0,0
103195,0.647424464,49,0,3014,NA,7,0,2,0,4,0
103196,0.442713107,28,0,0.649018882,2700,8,0,0,0,0,0
103197,0.242768009,69,0,0.870281765,1880,22,0,2,0,0,0
103198,0.733053389,42,0,0.362970363,3002,6,0,0,0,1,0
103199,0.699651477,53,0,0.762958649,5150,8,0,2,0,2,0
103200,0.008158998,63,0,0.45067362,2300,16,0,1,0,0,0
103201,0.87470254,53,3,3361,NA,12,0,1,1,NA,0
103202,0.000186898,43,0,0.090751779,5200,9,0,0,0,3,0
103203,0,48,0,0.224472502,11800,5,0,1,0,0,0
103204,0.9999999,37,0,0.300873908,800,2,0,0,0,2,0
103205,0.9999999,42,1,0.250863295,4922,4,0,1,0,4,1
103206,0.01061305,74,0,0.060411311,10113,9,0,0,0,0,0
103207,0.877900241,50,0,0.230450609,15933,9,0,1,0,5,1
103208,0.322192694,69,0,0.435641802,5616,9,0,2,0,0,0
103209,0.884679862,60,0,0.877853691,6000,12,0,2,0,0,0
103210,0.314895035,80,0,1565,NA,3,0,1,0,0,0
103211,0.117564069,45,0,0.395920816,5000,14,0,1,0,1,0
103212,0,71,0,753,NA,6,0,0,0,0,0
103213,0,43,0,3800,NA,8,0,2,0,2,0
103214,0.01789811,57,0,0.191287308,6633,5,0,1,0,0,0
103215,0.039595619,39,0,0.073507102,7250,9,0,0,0,0,0
103216,0.850018027,48,1,0.381540889,11408,18,0,2,0,2,0
103217,0.753346515,52,0,0.265455757,6000,6,0,0,0,1,0
103218,0.683709969,39,0,0.518183012,7616,11,0,2,0,3,0
103219,0.924780803,52,1,0.62030323,4550,10,0,2,0,0,0
103220,0.373770627,45,0,570,NA,6,1,0,0,0,0
103221,1.003888529,62,1,0.378383191,5615,11,0,1,1,0,0
103222,0.401197605,30,0,0.071394574,2100,1,1,0,0,0,0
103223,0.059944866,51,0,0.320585726,7033,13,0,1,0,0,0
103224,0.005272248,50,0,0.355327049,3500,7,0,1,0,3,0
103225,0.005935414,74,0,0.127776175,10400,16,0,1,0,1,0
103226,0.149670441,36,0,0.351663506,5800,36,0,2,0,2,0
103227,0.289810161,56,0,0.297808977,4700,5,0,1,0,0,0
103228,0.559705469,49,0,0.319796954,6500,9,0,0,0,3,0
103229,0.481367909,74,0,247,NA,2,0,1,0,0,0
103230,0.269530705,67,0,0.284826375,7400,9,0,2,0,1,0
103231,0.095738044,36,0,0.208252783,15000,6,0,1,0,2,0
103232,0.052703721,83,0,0.224580018,1130,5,0,1,0,0,0
103233,0.057954824,41,0,0.080191981,10000,7,0,0,0,4,0
103234,0.9999999,68,0,0.070881013,9000,4,0,0,0,0,0
103235,0.624767479,51,0,0.413491871,8241,9,0,1,0,2,0
103236,0.161780899,56,0,0.400916297,13750,9,0,2,0,1,0
103237,0.993820429,34,0,0.693608152,4317,7,0,2,0,2,1
103238,0.127140353,31,0,0.317022743,1450,9,0,0,0,0,0
103239,0.9999999,37,0,0,4151,0,0,0,0,2,1
103240,0.172043011,40,0,0.132737715,4700,10,0,0,0,1,0
103241,0.059692892,37,0,0.480602586,7500,3,0,1,0,4,0
103242,0.329579743,48,0,0.371790155,13590,13,0,1,0,0,0
103243,0.699499265,49,0,906,NA,6,0,0,0,NA,0
103244,0.070827248,56,0,0.340425532,6250,9,0,1,0,0,0
103245,0.9999999,48,0,0.279384615,8124,3,2,1,0,1,0
103246,0.062375005,37,0,0.045661593,9000,4,0,0,0,1,0
103247,0.034549136,66,0,0.133801223,13250,3,0,1,0,0,0
103248,0.067958925,48,0,0.235384401,7166,4,0,1,0,1,0
103249,0.232849132,62,0,0.797277937,11167,19,0,4,0,2,0
103250,0.9999999,56,0,0.334502492,5416,1,0,1,0,1,0
103251,0,62,0,0.15147433,6680,10,0,2,0,1,0
103252,0.736625514,31,0,0.185165702,1900,3,0,0,0,1,0
103253,0.03562678,40,0,0.669084821,3583,9,0,2,0,2,0
103254,0.003407542,66,0,0.018396321,5000,7,0,0,0,0,0
103255,0.208213626,43,0,0.25109956,2500,7,0,0,0,2,0
103256,0.221152288,43,0,0.525149977,4333,10,0,2,0,0,0
103257,3214,47,0,3953,NA,5,0,2,0,0,0
103258,0.011004749,79,0,1842,NA,5,0,1,0,0,0
103259,0.153140554,51,0,0.391861077,5700,12,0,1,0,2,0
103260,0.512450521,52,0,6103,NA,9,0,2,0,3,0
103261,0.623818809,52,1,0.55963467,5583,8,0,1,0,3,0
103262,0.026340409,62,0,775,NA,5,0,1,0,0,0
103263,0.209796653,42,0,6104,NA,22,0,8,0,1,1
103264,0.9999999,30,0,0.074183411,10500,4,1,0,0,2,0
103265,0.592630312,36,0,0.344890274,7700,10,0,2,0,1,0
103266,0.9999999,40,1,569,NA,2,1,0,0,0,1
103267,0,41,0,0.171966402,13333,5,0,1,0,1,0
103268,0.667111084,51,0,0.105991657,5273,5,0,0,0,0,0
103269,0.289468862,32,0,0.369926015,5000,6,0,2,0,0,0
103270,0.096001807,57,0,0.272246822,7000,7,0,1,0,0,0
103271,0.038690142,76,0,0.319450229,2400,10,0,0,0,0,0
103272,0.969689868,35,0,0.732417138,4947,17,0,1,0,2,0
103273,0.030922284,86,0,0.003977349,14833,5,0,0,0,0,0
103274,0.046729512,71,0,0.404765872,6000,24,0,2,0,0,0
103275,0.052732551,41,1,0.292815312,7000,7,0,1,0,2,0
103276,0.349025307,59,0,0.075068244,4395,4,0,0,0,3,0
103277,0.053760115,62,0,1.090636455,3000,6,0,1,0,0,0
103278,0.272825167,45,0,1344,NA,3,0,1,0,0,0
103279,0.851663215,44,0,1.325812461,4830,16,0,2,0,3,0
103280,0.013949303,39,0,0.234753049,5000,3,0,1,0,3,0
103281,0.118193359,63,0,0.281262149,15433,9,0,2,0,1,0
103282,0.10766816,55,0,0.218042509,23100,8,0,4,0,3,0
103283,0.841226883,43,1,0.139132982,3413,5,0,0,0,0,0
103284,0.320561439,43,0,0.092633101,112000,19,0,4,0,2,0
103285,0.9999999,27,1,0.00376506,3983,0,0,0,0,1,0
103286,0.373931303,49,0,0.230198447,11589,8,0,1,0,2,0
103287,0.122707297,32,0,0.390742872,7820,16,0,2,0,1,1
103288,0.083137136,45,1,109,NA,7,0,0,0,0,1
103289,0.142857143,50,0,0.013594562,2500,4,0,0,0,0,0
103290,0,24,0,0.126596335,1800,4,0,0,0,0,0
103291,0.43094426,33,0,0.705546299,4200,9,0,1,0,0,0
103292,0.113196672,75,0,0.287101843,7000,13,0,1,0,0,0
103293,0.031819682,88,1,0.011159107,8333,10,0,0,0,0,1
103294,0.934379458,55,1,0.366605566,6000,4,2,1,0,3,1
103295,0.020048528,56,0,0.282519771,7333,7,0,1,0,1,0
103296,0.033451646,79,0,1103,NA,8,0,0,0,0,0
103297,0.004078518,58,1,0.203218117,5033,12,0,1,0,1,0
103298,0,41,0,0.381761824,10000,4,0,2,0,2,0
103299,0.006465734,51,0,0.206739526,8783,11,0,1,1,0,0
103300,0,31,2,0.490438695,2666,4,2,0,1,2,0
103301,0.248262178,73,0,0.852229554,5000,19,0,2,0,1,0
103302,0.00074697,56,0,0.262684329,4000,9,0,0,0,0,0
103303,0.662266209,50,0,0.515053546,4948,10,0,1,0,0,0
103304,0.209697111,31,1,3162,NA,5,0,1,0,0,0
103305,0.1360915,66,0,0.149884976,5650,11,0,0,0,0,0
103306,0.076042068,63,0,0.022716947,2200,4,0,0,0,0,0
103307,0.014567266,42,0,0.25749643,2100,7,0,0,0,0,0
